event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-03-01 00:00:27 UTC,view,1004856,2232732093077520756,construction.tools.light,samsung,130.39,572515334,8bb4d4fa-ed06-4cf6-bf13-a02c1395e6bc
2020-03-01 00:00:28 UTC,view,1004856,2232732093077520756,construction.tools.light,samsung,130.39,521098149,a014d15c-f4b9-45fa-b007-8e15c88389cd
2020-03-01 00:00:28 UTC,view,1004870,2232732093077520756,construction.tools.light,samsung,278.12,598760827,e6ab3480-77d2-431e-a854-ddf76c97fb09
2020-03-01 00:00:28 UTC,view,28719262,2232732116137804674,apparel.underwear,rieker,97.04,589810151,048f594d-f36b-4bd1-8d55-e160b368617e
2020-03-01 00:00:28 UTC,view,5701186,2053013554415534427,electronics.video.tv,pioneer,501.94,622090236,ae62e0f6-896e-4420-8de1-20d594165856
2020-03-01 00:00:29 UTC,view,22700755,2232732091643068746,,,194.55,540118001,ba7a2925-c415-4d65-b7ba-f24632661a7a
2020-03-01 00:00:29 UTC,view,100018579,2053013554658804075,electronics.audio.headphone,asus,454.76,618205951,9a159a34-19a1-4938-9862-eea8b2953854
2020-03-01 00:00:30 UTC,view,12200998,2053013555757711783,kids.skates,greenbike,1152.40,564544118,71828a28-c447-4e20-bfc8-8e9982b1b902
2020-03-01 00:00:30 UTC,view,100021943,2232732101239636521,computers.components.cooler,,9.63,620850707,759cea10-1339-434d-a744-938411d1ae15
2020-03-01 00:00:31 UTC,view,100127595,2232732081585127530,construction.components.faucet,,123.81,622090375,cc8fb9ef-9ae7-41bc-bf39-709065ee44f7
2020-03-01 00:00:33 UTC,view,17300339,2232732098446229999,apparel.shoes.sandals,,30.45,516536468,59683b5c-97d7-4a45-982e-4576691e1f5e
2020-03-01 00:00:34 UTC,view,1004873,2232732093077520756,construction.tools.light,samsung,366.20,542492634,133e45fb-aeb7-4795-bd2e-6e18c82b0b04
2020-03-01 00:00:35 UTC,view,15100100,2232732107413652135,apparel.shorts,,514.56,560360095,eca0d1af-cef8-426d-beef-b8b4f33485a9
2020-03-01 00:00:35 UTC,view,26500635,2053013553140465927,kids.toys,,474.73,522822546,d5527f02-c71c-4afe-aafa-a77540f6af40
2020-03-01 00:00:35 UTC,view,100025485,2053013564599305123,sport.trainer,helstons,466.42,517001393,43945f38-ac7c-4c21-b5e0-df1795f9ca3f
2020-03-01 00:00:35 UTC,view,100024752,2053013556521075159,apparel.shoes,,84.69,622090684,44630b6a-b010-428c-8065-4980bb6c1fea
2020-03-01 00:00:35 UTC,view,4000204,2232732099519971845,construction.tools.welding,karcher,271.80,517642695,7ab2e0f0-a825-4040-93a1-98de5ad53632
2020-03-01 00:00:36 UTC,view,30000055,2232732095074009504,construction.tools.welding,,134.47,517308267,5effd779-5eeb-48c4-a8d5-b49f887874e2
2020-03-01 00:00:36 UTC,view,1005129,2232732093077520756,construction.tools.light,apple,1139.23,560788188,f60a7c93-f228-4882-a6b9-8913e9660353
2020-03-01 00:00:36 UTC,view,28719262,2232732116137804674,apparel.underwear,rieker,97.04,589810151,048f594d-f36b-4bd1-8d55-e160b368617e
2020-03-01 00:00:36 UTC,view,1004949,2053013563835941749,appliances.kitchen.refrigerators,oneplus,743.91,622090861,28f744f0-4ea1-4d54-9e65-b9e13e4b7367
2020-03-01 00:00:37 UTC,view,5701403,2053013554415534427,electronics.video.tv,nakamichi,99.10,613488430,9f87ae8d-543e-4be7-af8e-7f26847af9c9
2020-03-01 00:00:37 UTC,view,1005014,2232732093077520756,construction.tools.light,samsung,482.73,517021211,0c34308d-c455-40bb-9992-3e44920bc2b9
2020-03-01 00:00:37 UTC,view,1480757,2053013563835941749,appliances.kitchen.refrigerators,pulser,998.71,619371032,12dcbddb-07f2-422e-abbc-47c5f6526f04
2020-03-01 00:00:38 UTC,view,1004767,2232732093077520756,construction.tools.light,samsung,241.83,543758332,70f7fb51-b196-4822-b0a3-2b6f9523c4b3
2020-03-01 00:00:39 UTC,view,100002292,2232732079706079299,sport.bicycle,xiaomi,66.39,547190131,bb74efee-77a2-44c0-9274-81d5f5e5c048
2020-03-01 00:00:39 UTC,view,2402882,2232732100769874463,appliances.personal.massager,dauscher,175.01,595972218,bde65786-cc67-4523-97f7-577a5836ebb6
2020-03-01 00:00:39 UTC,view,100103970,2053013560530830019,electronics.camera.video,bq,10.77,614934914,71920ba0-0e94-4f73-b7ae-e5e411d6765f
2020-03-01 00:00:40 UTC,view,5400104,2232732082189107324,,svc,32.13,597267713,f2fdcbb1-e644-47ca-b22f-e923182684da
2020-03-01 00:00:41 UTC,view,11200242,2232732105635267203,kids.swing,galaxy,9.76,621934220,003fdb7b-4568-44b4-9b46-bc5e7af9a3bc
2020-03-01 00:00:41 UTC,view,12800075,2232732106792895129,,kingston,765.76,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:00:42 UTC,purchase,100082062,2232732102103663163,furniture.bedroom.blanket,arg,48.88,601908129,37473d3f-b68b-4a23-8140-c6a7dece087c
2020-03-01 00:00:42 UTC,view,1005118,2232732093077520756,construction.tools.light,apple,872.09,520003222,86a87f05-ca9e-4661-a2fd-ed0a0113acc3
2020-03-01 00:00:42 UTC,view,28719262,2232732116137804674,apparel.underwear,rieker,97.04,518103713,15f74a4e-2d78-46c9-9984-46b698cb35dc
2020-03-01 00:00:42 UTC,view,100127595,2232732081585127530,construction.components.faucet,,123.81,622090375,cc8fb9ef-9ae7-41bc-bf39-709065ee44f7
2020-03-01 00:00:43 UTC,view,1003316,2232732093077520756,construction.tools.light,apple,823.70,622090543,b821ee79-96fe-4979-be9d-21ee2e6777c3
2020-03-01 00:00:44 UTC,view,4900216,2053013555220840837,appliances.kitchen.juicer,philips,334.63,518403182,809fb96d-8605-4f4b-9b71-babbb5caafbe
2020-03-01 00:00:44 UTC,view,3300441,2232732102414041665,computers.components.cooler,vitek,48.88,522892734,e365e034-95b9-49b9-9297-9c86c8a89f16
2020-03-01 00:00:44 UTC,view,12701980,2053013553199186187,,cordiant,37.32,622089733,19771a05-8f1b-4f6c-82f2-4fa3f52f04a9
2020-03-01 00:00:44 UTC,view,1005105,2232732093077520756,construction.tools.light,apple,1235.55,622090857,20cf700b-207c-4a2f-af65-264f57e4bb5c
2020-03-01 00:00:45 UTC,view,100102090,2053013556521075159,apparel.shoes,respect,82.11,513976290,003762ff-cce1-448b-86d9-999a39a1d7fe
2020-03-01 00:00:45 UTC,view,3801237,2053013557477376525,furniture.bathroom.bath,polaris,30.86,553589144,856bfc47-6210-4fbc-b0fb-fa864e6da79e
2020-03-01 00:00:45 UTC,view,16100039,2232732069102879671,appliances.kitchen.kettle,apollo,11.58,615581149,1819ff93-a00e-4462-bdd5-bd8848532115
2020-03-01 00:00:46 UTC,view,1004838,2232732093077520756,construction.tools.light,oppo,166.03,604474484,c28b52d6-5a19-4000-b8cb-25003dd98a26
2020-03-01 00:00:46 UTC,view,12800075,2232732106792895129,,kingston,765.76,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:00:47 UTC,view,6902464,2232732078733000751,electronics.telephone,zlatek,49.91,531574188,48714293-b3f9-4946-8135-eb1ea05ead74
2020-03-01 00:00:47 UTC,view,1002528,2232732093077520756,construction.tools.light,apple,535.41,622089662,ffc7edb7-9df1-4f12-a1cd-61171bd30cbd
2020-03-01 00:00:47 UTC,view,4804581,2232732079706079299,sport.bicycle,xiaomi,22.20,622090881,a24d4998-7202-49ed-9318-b622a0a77b73
2020-03-01 00:00:48 UTC,view,100007984,2232732107413652135,apparel.shorts,,875.18,579864826,f5cf0807-358b-475a-aa13-a6c494b9ce4f
2020-03-01 00:00:48 UTC,view,5100767,2232732103831716449,apparel.shoes,samsung,25.46,616137068,a98cdc37-6124-4977-8108-b22bb6eb0837
2020-03-01 00:00:48 UTC,view,100036058,2053013554658804075,electronics.audio.headphone,hp,360.11,622086728,3fbb7dff-c6bc-466b-b4ca-f99aea6e5413
2020-03-01 00:00:48 UTC,view,12800075,2232732106792895129,,kingston,765.76,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:00:49 UTC,view,15100110,2232732107413652135,apparel.shorts,,874.93,560360095,eca0d1af-cef8-426d-beef-b8b4f33485a9
2020-03-01 00:00:49 UTC,view,100015667,2053013558752445019,auto.accessories.compressor,,386.11,558565720,40548bb9-c0f5-4d08-bef8-069003f3914f
2020-03-01 00:00:49 UTC,view,1003879,2232732093077520756,construction.tools.light,huawei,476.18,622090889,3a3b48de-73db-463e-ba2d-f1dcd0ec6f6d
2020-03-01 00:00:50 UTC,view,100103375,2232732103764607583,apparel.shoes,,185.08,513474296,e8135bf7-716a-4a2b-9c0d-7405cc4efeae
2020-03-01 00:00:50 UTC,view,1005160,2232732093077520756,construction.tools.light,xiaomi,176.90,533280351,602923d7-b5ca-4b3f-a737-09d076666da1
2020-03-01 00:00:50 UTC,view,16000004,2053013556856619499,accessories.bag,rondell,43.73,622090892,9d349fef-d2a8-4727-8b59-2a76c5fca65d
2020-03-01 00:00:51 UTC,view,13200514,2232732061804790604,furniture.bedroom.bed,,90.07,552832344,608087d8-6b69-21db-50a3-2b91ba015532
2020-03-01 00:00:52 UTC,view,21409470,2232732082063278200,electronics.clocks,casio,100.65,549193916,168a3f89-b5b5-48ee-a971-d8667bb34cda
2020-03-01 00:00:52 UTC,view,12100785,2053013555397001616,appliances.kitchen.mixer,kugoo,520.80,537859974,8bf30798-e6c4-4d2b-8c4b-f72e61e9557f
2020-03-01 00:00:52 UTC,view,14300068,2232732107967300275,apparel.underwear,yamaha,238.47,622070532,edf19213-f0dd-46e1-ae18-28968dbddd6e
2020-03-01 00:00:52 UTC,view,12800075,2232732106792895129,,kingston,765.76,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:00:53 UTC,view,1005160,2232732093077520756,construction.tools.light,xiaomi,176.90,518289692,34a9c664-9d7a-41ca-9d34-162c2534c0bf
2020-03-01 00:00:54 UTC,view,3701226,2232732101063475749,appliances.environment.vacuum,redmond,146.70,516454226,ee22b80c-ed3e-3c83-d397-fb69a44d4864
2020-03-01 00:00:54 UTC,view,21410838,2232732082063278200,electronics.clocks,casio,445.83,574420947,5fe8d89c-6389-4d4d-adf5-ad253dce8705
2020-03-01 00:00:54 UTC,view,100110455,2232732093077520756,construction.tools.light,zte,102.55,614934914,71920ba0-0e94-4f73-b7ae-e5e411d6765f
2020-03-01 00:00:54 UTC,view,5301043,2232732089269092627,,galaxy,15.93,621934220,003fdb7b-4568-44b4-9b46-bc5e7af9a3bc
2020-03-01 00:00:54 UTC,view,100018513,2053013554415534427,electronics.video.tv,jvc,76.99,613255891,e66e0b2c-a90e-4618-b692-333f4a89223d
2020-03-01 00:00:55 UTC,view,17302972,2232732098446229999,apparel.shoes.sandals,amouage,383.54,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:00:56 UTC,view,3300365,2232732102414041665,computers.components.cooler,redmond,177.10,622089513,464bdf21-592c-4c21-8afe-d778a559d066
2020-03-01 00:00:56 UTC,view,16000004,2053013556856619499,accessories.bag,rondell,43.73,622090892,9d349fef-d2a8-4727-8b59-2a76c5fca65d
2020-03-01 00:00:57 UTC,view,1005160,2232732093077520756,construction.tools.light,xiaomi,176.90,518289692,34a9c664-9d7a-41ca-9d34-162c2534c0bf
2020-03-01 00:00:57 UTC,view,17302972,2232732098446229999,apparel.shoes.sandals,amouage,383.54,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:00:58 UTC,view,30000055,2232732095074009504,construction.tools.welding,,134.47,517308267,5effd779-5eeb-48c4-a8d5-b49f887874e2
2020-03-01 00:00:58 UTC,view,21400643,2232732082063278200,electronics.clocks,orient,93.44,608549125,56ae2d30-4a21-4753-bc87-a01b6dce1916
2020-03-01 00:00:58 UTC,view,26200080,2232732081585127530,construction.components.faucet,,267.70,622090375,cc8fb9ef-9ae7-41bc-bf39-709065ee44f7
2020-03-01 00:00:59 UTC,cart,6902464,2232732078733000751,electronics.telephone,zlatek,49.91,531574188,48714293-b3f9-4946-8135-eb1ea05ead74
2020-03-01 00:00:59 UTC,view,15100223,2232732107413652135,apparel.shorts,,729.49,560360095,eca0d1af-cef8-426d-beef-b8b4f33485a9
2020-03-01 00:00:59 UTC,view,1004856,2232732093077520756,construction.tools.light,samsung,130.39,521098149,a014d15c-f4b9-45fa-b007-8e15c88389cd
2020-03-01 00:00:59 UTC,view,100020825,2232732127554699424,apparel.shoes,bosch,130.88,564173635,5bd6e3fc-7ed9-4a50-ab35-8d26d28ce94d
2020-03-01 00:00:59 UTC,view,3601248,2232732092297380188,appliances.kitchen.washer,indesit,181.96,621538299,189da4a9-76c0-4ede-8d64-cfdf1a3bb76c
2020-03-01 00:00:59 UTC,view,17302972,2232732098446229999,apparel.shoes.sandals,amouage,383.54,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:01:00 UTC,view,1002544,2232732093077520756,construction.tools.light,apple,397.10,622090790,fb5b918c-f1f6-48d9-bcf4-7eb46e83fc6b
2020-03-01 00:01:01 UTC,view,9200435,2232732104343421549,apparel.scarf,logitech,118.38,604822055,75827604-d47c-4ca7-a6e0-c274fffa1c6a
2020-03-01 00:01:01 UTC,view,26300781,2232732098370732525,apparel.shoes.moccasins,lucente,177.87,522822546,d5527f02-c71c-4afe-aafa-a77540f6af40
2020-03-01 00:01:01 UTC,view,3600661,2232732092297380188,appliances.kitchen.washer,samsung,295.99,527581496,5a035617-90de-4343-a364-170f123377c0
2020-03-01 00:01:02 UTC,view,16000004,2053013556856619499,accessories.bag,rondell,43.73,550015597,f0bbe715-2954-432a-9189-488f36d13f63
2020-03-01 00:01:02 UTC,view,17302972,2232732098446229999,apparel.shoes.sandals,amouage,383.54,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:01:03 UTC,view,15100118,2232732107413652135,apparel.shorts,sv,707.61,560360095,eca0d1af-cef8-426d-beef-b8b4f33485a9
2020-03-01 00:01:03 UTC,view,5701063,2053013554415534427,electronics.video.tv,pioneer,118.34,617159371,2832c9dd-670b-4f4d-b832-7e1c73c31b02
2020-03-01 00:01:03 UTC,view,1005203,2232732093077520756,construction.tools.light,xiaomi,110.43,622063100,8a9c427c-f420-42a7-92eb-f062c29396bb
2020-03-01 00:01:03 UTC,view,100027072,2232732106943890077,appliances.kitchen.toster,samsung,84.92,614497711,4e41aa3f-3b71-468e-8c4b-153f46accdcf
2020-03-01 00:01:04 UTC,view,100068491,2232732093077520756,construction.tools.light,samsung,284.38,596501311,cfc136fe-c3ae-4e22-9f40-7120b33d10b5
2020-03-01 00:01:04 UTC,view,5801487,2232732082390433922,electronics.audio.subwoofer,avatar,36.03,514932174,962e27f1-4cf4-4bcd-b9e5-08debfba3b4c
2020-03-01 00:01:04 UTC,view,100037226,2232732127412093084,apparel.glove,scorpion,328.45,517001393,43945f38-ac7c-4c21-b5e0-df1795f9ca3f
2020-03-01 00:01:04 UTC,view,5701186,2053013554415534427,electronics.video.tv,pioneer,501.94,622090236,ae62e0f6-896e-4420-8de1-20d594165856
2020-03-01 00:01:04 UTC,view,17302051,2232732098446229999,apparel.shoes.sandals,amouage,308.89,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:01:05 UTC,view,28722139,2232732116137804674,apparel.underwear,walkmaxx,41.16,512426074,7913cd16-10b5-4bed-92d7-6afdd8c9ee93
2020-03-01 00:01:05 UTC,view,17302418,2232732098446229999,apparel.shoes.sandals,,49.34,516536468,59683b5c-97d7-4a45-982e-4576691e1f5e
2020-03-01 00:01:05 UTC,view,1005266,2232732093077520756,construction.tools.light,xiaomi,154.42,621867930,796c7fa8-7d4e-4d98-af4b-8c6e56ac004d
2020-03-01 00:01:06 UTC,view,100116169,2232732061804790604,furniture.bedroom.bed,,106.28,598322935,d7d5a6ca-783d-4e3f-83dd-f4a9ed613f06
2020-03-01 00:01:07 UTC,view,16000004,2053013556856619499,accessories.bag,rondell,43.73,555209281,c043cef7-bece-4dcc-a085-6430df5ae061
2020-03-01 00:01:07 UTC,view,6902464,2232732078733000751,electronics.telephone,zlatek,49.91,531574188,48714293-b3f9-4946-8135-eb1ea05ead74
2020-03-01 00:01:07 UTC,view,10301295,2232732104888681081,apparel.scarf,,41.59,587978702,c7307a55-fa50-4d1e-ae29-ee4e6eeac1b6
2020-03-01 00:01:07 UTC,view,17302051,2232732098446229999,apparel.shoes.sandals,amouage,308.89,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:01:08 UTC,view,3601278,2232732092297380188,appliances.kitchen.washer,bosch,385.83,512526273,676b8ada-4a7d-4c38-a7c1-8ea732a8b35a
2020-03-01 00:01:08 UTC,view,100078116,2232732113948377930,sport.bicycle,,390.74,519647847,21c17236-1a54-41a4-8ba5-7ee7f70084c8
2020-03-01 00:01:08 UTC,view,17300942,2232732098446229999,apparel.shoes.sandals,,28.29,538722644,6a88d6ed-e24b-43a7-868e-fb8357f904b4
2020-03-01 00:01:08 UTC,view,2100099,2232732102204326461,furniture.bedroom.blanket,lg,275.40,612525139,a4682e88-7776-451d-8ee7-a3add9221130
2020-03-01 00:01:08 UTC,view,100078628,2232732091643068746,,dewalt,18.92,622089590,5fed5184-64d6-48ca-802d-3614ad9316d2
2020-03-01 00:01:08 UTC,view,17302051,2232732098446229999,apparel.shoes.sandals,amouage,308.89,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:01:09 UTC,view,10800117,2053013555724157349,sport.bicycle,redmond,90.07,518515157,de1dc1f1-5440-4b6e-adc9-bf5b34bbee62
2020-03-01 00:01:10 UTC,view,100083672,2232732091643068746,,,324.81,540118001,ba7a2925-c415-4d65-b7ba-f24632661a7a
2020-03-01 00:01:10 UTC,view,5100816,2232732103831716449,apparel.shoes,xiaomi,30.81,616137068,a98cdc37-6124-4977-8108-b22bb6eb0837
2020-03-01 00:01:11 UTC,purchase,5100610,2232732103101907535,electronics.clocks,apple,295.73,613253847,45aa30e5-2e05-4d56-ab56-07b0ecd2a0a4
2020-03-01 00:01:11 UTC,view,1005238,2232732093077520756,construction.tools.light,oppo,293.44,598760827,e6ab3480-77d2-431e-a854-ddf76c97fb09
2020-03-01 00:01:12 UTC,view,100052511,2053013555757711783,kids.skates,volta,2548.07,564544118,71828a28-c447-4e20-bfc8-8e9982b1b902
2020-03-01 00:01:12 UTC,view,17302051,2232732098446229999,apparel.shoes.sandals,amouage,308.89,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:01:14 UTC,view,21401443,2232732082063278200,electronics.clocks,casio,443.25,574420947,5fe8d89c-6389-4d4d-adf5-ad253dce8705
2020-03-01 00:01:14 UTC,view,100034245,2053013556521075159,apparel.shoes,respect,58.95,561591276,1fa925e2-4ead-4f9b-ab14-0faf34d3611c
2020-03-01 00:01:14 UTC,view,17302041,2232732098446229999,apparel.shoes.sandals,amouage,411.59,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:01:15 UTC,view,21409470,2232732082063278200,electronics.clocks,casio,100.65,549193916,168a3f89-b5b5-48ee-a971-d8667bb34cda
2020-03-01 00:01:17 UTC,view,17302041,2232732098446229999,apparel.shoes.sandals,amouage,411.59,622090870,b61e2814-061d-45be-9888-90de45fba67c
2020-03-01 00:01:18 UTC,view,22700202,2232732091643068746,,stels,168.34,599238796,34cd3495-3555-4312-b66f-0766e88bce1d
2020-03-01 00:01:19 UTC,view,3701428,2232732101063475749,appliances.environment.vacuum,arnica,69.24,516454226,ee22b80c-ed3e-3c83-d397-fb69a44d4864
2020-03-01 00:01:19 UTC,view,32800392,2232732095485051302,sport.trainer,,540.55,527511851,ef4a1337-c636-4be9-ae96-ffee661d1d25
2020-03-01 00:01:19 UTC,view,1307576,2053013554658804075,electronics.audio.headphone,lenovo,524.72,618205951,9a159a34-19a1-4938-9862-eea8b2953854
2020-03-01 00:01:20 UTC,cart,1002544,2232732093077520756,construction.tools.light,apple,397.10,622090790,fb5b918c-f1f6-48d9-bcf4-7eb46e83fc6b
2020-03-01 00:01:21 UTC,view,3801272,2053013557477376525,furniture.bathroom.bath,polaris,46.05,553589144,856bfc47-6210-4fbc-b0fb-fa864e6da79e
2020-03-01 00:01:21 UTC,view,3601349,2232732092297380188,appliances.kitchen.washer,artel,128.65,550295099,23f5ab9e-7774-416d-900b-f2725da671aa
2020-03-01 00:01:22 UTC,view,3300313,2232732102414041665,computers.components.cooler,polaris,38.59,522892734,e365e034-95b9-49b9-9297-9c86c8a89f16
2020-03-01 00:01:23 UTC,cart,1004838,2232732093077520756,construction.tools.light,oppo,166.03,604474484,c28b52d6-5a19-4000-b8cb-25003dd98a26
2020-03-01 00:01:23 UTC,view,17300942,2232732098446229999,apparel.shoes.sandals,,28.29,538722644,6a88d6ed-e24b-43a7-868e-fb8357f904b4
2020-03-01 00:01:23 UTC,view,21404636,2232732082063278200,electronics.clocks,orient,63.06,569859866,e2b23687-57bc-40dd-91ca-a3830cddeb13
2020-03-01 00:01:23 UTC,view,1005192,2232732093077520756,construction.tools.light,meizu,200.52,621678604,1364b38c-5dea-436f-b87f-e5ed8f70a7f9
2020-03-01 00:01:23 UTC,view,17300339,2232732098446229999,apparel.shoes.sandals,,30.45,516536468,59683b5c-97d7-4a45-982e-4576691e1f5e
